HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31231,,Nasal endoscopy dx,1520200,171.47,60.67,187.33,66.28,1.0,0.911,1.033,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1510200,165.98,59.31,181.33,64.8,1.0,0.877,0.913,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1451250,180.55,59.78,197.26,65.31,1.0,0.993,0.518,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1441201,189.75,63.38,207.3,69.24,1.025,1.039,0.849,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1431240,188.4,62.64,205.82,68.43,1.0,1.034,0.898,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1421299,192.34,63.3,210.13,69.16,1.017,1.061,0.796,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1421201,213.23,67.64,232.95,73.9,1.042,1.197,0.894,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1411299,169.77,58.73,185.48,64.16,1.0,0.913,0.65,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1411203,183.99,60.91,201.01,66.54,1.0,1.012,0.656,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1329204,216.7,71.36,236.74,77.96,1.065,1.195,1.462,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1328299,175.36,59.94,191.58,65.48,1.0,0.949,0.732,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1320203,202.27,67.75,220.98,74.02,1.046,1.106,1.269,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1320202,219.74,73.79,240.06,80.62,1.065,1.2,1.911,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1320201,213.55,71.73,233.3,78.37,1.065,1.166,1.656,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1310200,198.95,66.26,217.35,72.38,1.022,1.091,1.207,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1250299,173.2,60.46,189.22,66.05,1.0,0.927,0.925,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1250201,193.42,65.35,211.31,71.39,1.024,1.053,1.177,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1240299,201.09,66.58,219.69,72.74,1.042,1.106,1.069,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1240201,211.14,68.6,230.67,74.94,1.064,1.172,1.032,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1230299,186.63,63.06,203.89,68.9,1.012,1.016,0.973,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1230201,197.54,66.43,215.81,72.57,1.02,1.078,1.309,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1220201,214.46,69.49,234.3,75.91,1.057,1.192,1.168,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1210201,182.96,62.31,199.89,68.08,1.009,0.992,0.949,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1150200,171.71,59.09,187.6,64.56,1.0,0.926,0.665,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1140216,166.0,61.16,181.36,66.82,1.0,0.862,1.333,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1130200,180.56,60.89,197.26,66.52,1.002,0.984,0.755,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1120201,170.64,59.6,186.42,65.11,1.0,0.913,0.817,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1031235,166.79,57.81,182.22,63.16,1.0,0.896,0.544,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1021299,167.93,60.54,183.47,66.14,1.0,0.883,1.125,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1021201,184.28,63.03,201.33,68.86,1.0,0.997,1.128,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,1011200,163.08,57.39,178.17,62.7,1.0,0.869,0.575,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,920250,184.96,62.49,202.07,68.27,1.0,1.007,0.982,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,920220,184.96,62.49,202.07,68.27,1.0,1.007,0.982,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,910299,177.87,63.55,194.32,69.42,1.0,0.94,1.467,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,910204,195.68,70.78,213.78,77.32,1.0,1.027,2.5,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,910203,187.75,66.37,205.12,72.51,1.0,0.998,1.77,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,820299,172.19,61.4,188.12,67.07,1.0,0.911,1.173,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,820201,185.87,65.95,203.06,72.05,1.003,0.986,1.718,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,810200,170.21,58.07,185.95,63.44,1.0,0.922,0.485,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,730200,161.64,58.02,176.6,63.39,1.0,0.852,0.768,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,720299,166.91,59.76,182.35,65.28,1.0,0.881,0.982,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,720201,175.54,61.83,191.78,67.55,1.0,0.935,1.156,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,710213,161.5,56.9,176.43,62.16,1.0,0.86,0.518,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,630200,174.43,58.03,190.56,63.4,1.0,0.957,0.331,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,620200,184.01,59.35,201.03,64.84,1.0,1.025,0.3,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,610299,173.41,62.49,189.45,68.27,1.0,0.912,1.381,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,610216,192.87,68.44,210.71,74.78,1.007,1.023,2.018,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,610215,194.06,66.6,212.01,72.76,1.007,1.048,1.556,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,610212,176.36,64.71,192.67,70.69,1.0,0.918,1.784,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,540200,168.56,57.03,184.15,62.3,1.0,0.917,0.304,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,530299,163.71,59.24,178.86,64.72,1.0,0.859,0.974,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,530202,176.56,61.26,192.89,66.93,1.0,0.948,0.992,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,530201,177.14,61.36,193.53,67.03,1.0,0.952,0.994,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,520200,168.2,58.01,183.76,63.38,1.0,0.906,0.54,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,510200,168.77,57.73,184.39,63.07,1.0,0.913,0.457,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,441299,175.83,60.9,192.09,66.53,1.0,0.945,0.934,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,441231,190.2,62.98,207.79,68.81,1.0,1.046,0.914,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,441228,183.65,62.27,200.64,68.03,1.011,0.998,0.902,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,441220,169.88,60.05,185.59,65.61,1.0,0.903,0.947,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,441218,187.1,65.11,204.4,71.13,1.014,1.003,1.409,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,441215,183.8,62.18,200.8,67.93,1.014,1.0,0.855,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,441211,184.81,62.34,201.9,68.1,1.011,1.007,0.877,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,441209,184.35,62.0,201.4,67.73,1.014,1.006,0.795,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,431200,167.46,59.1,182.96,64.57,1.0,0.891,0.813,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,421205,171.76,61.33,187.65,67.0,1.0,0.908,1.172,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,411201,191.04,62.97,208.71,68.79,1.008,1.053,0.827,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,360221,182.7,61.08,199.6,66.73,1.0,1.0,0.739,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,350209,174.09,60.61,190.19,66.22,1.0,0.933,0.93,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,340202,180.85,59.23,197.58,64.71,1.0,1.0,0.382,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,330201,181.55,59.93,198.35,65.47,1.0,1.0,0.517,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,320201,183.94,62.31,200.95,68.08,1.0,1.0,0.978,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,310200,179.71,61.13,196.34,66.79,1.0,0.975,0.854,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,240299,189.01,62.53,206.5,68.31,1.007,1.04,0.803,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,240202,216.35,67.97,236.36,74.25,1.043,1.22,0.853,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,230299,180.2,60.28,196.87,65.85,1.0,0.986,0.643,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,230201,197.66,63.51,215.94,69.38,1.013,1.103,0.688,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,220200,168.08,57.65,183.63,62.98,1.0,0.908,0.461,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,210201,211.34,79.86,230.89,87.25,1.5,1.081,0.592,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,131200,183.24,61.62,200.19,67.32,1.0,1.0,0.844,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,121201,203.13,63.39,221.92,69.25,1.0,1.149,0.561,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,118274,207.63,64.73,226.84,70.71,1.022,1.175,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,118273,201.19,63.51,219.8,69.39,1.014,1.132,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,118272,210.2,65.35,229.65,71.39,1.028,1.191,0.572,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,118271,195.65,62.72,213.75,68.52,1.014,1.093,0.57,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,118218,211.74,66.52,231.33,72.68,1.042,1.194,0.69,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,118217,209.39,65.51,228.76,71.57,1.026,1.183,0.651,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111275,195.6,62.67,213.69,68.46,1.014,1.093,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111270,195.6,62.67,213.69,68.46,1.014,1.093,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111269,195.6,62.67,213.69,68.46,1.014,1.093,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111268,195.6,62.67,213.69,68.46,1.014,1.093,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111267,215.98,66.14,235.96,72.26,1.027,1.232,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111266,212.33,65.29,231.97,71.32,1.017,1.209,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111265,247.67,73.14,270.57,79.9,1.1,1.435,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111264,206.66,64.97,225.78,70.98,1.035,1.165,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111263,205.34,64.74,224.33,70.73,1.034,1.156,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111262,197.32,64.38,215.57,70.34,1.014,1.093,0.892,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
31231,,Nasal endoscopy dx,111261,195.6,62.67,213.69,68.46,1.014,1.093,0.56,A,1.1,,4.43,,4.43,,0.67,,0.67,0.16,5.69,1.93,5.69,1.93,0,0,0.0,0.0,0.0,2,2,1,0,0,9,,32.3465,,99,,,0,0,0
