HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31238,  ,Nsl/sins ndsc srg nsl hemrrg,630200,231.62,152.65,253.05,166.77,1.0,0.957,0.331,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,620200,240.99,156.41,263.28,170.88,1.0,1.025,0.3,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,610299,238.9,163.65,261.0,178.79,1.0,0.912,1.381,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,610216,263.83,179.42,288.24,196.01,1.007,1.023,2.018,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,610215,261.37,174.9,285.55,191.08,1.007,1.048,1.556,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,610212,245.05,169.3,267.71,184.96,1.0,0.918,1.784,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,540200,225.52,149.85,246.38,163.71,1.0,0.917,0.304,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,530299,225.95,155.07,246.86,169.42,1.0,0.859,0.974,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,530202,238.98,160.76,261.09,175.63,1.0,0.948,0.992,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,530201,239.59,161.03,261.75,175.93,1.0,0.952,0.994,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,520200,227.03,152.27,248.03,166.35,1.0,0.906,0.54,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,510200,226.95,151.61,247.94,165.63,1.0,0.913,0.457,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,441299,237.79,159.82,259.79,174.6,1.0,0.945,0.934,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,441231,252.05,165.74,275.36,181.07,1.0,1.046,0.914,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,441228,245.98,163.63,268.73,178.77,1.011,0.998,0.902,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,441220,231.93,157.41,253.38,171.98,1.0,0.903,0.947,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,441218,253.61,170.85,277.07,186.65,1.014,1.003,1.409,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,441215,245.92,163.41,268.67,178.52,1.014,1.0,0.855,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,441211,246.95,163.85,269.79,179.01,1.011,1.007,0.877,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,441209,246.0,162.99,268.75,178.06,1.014,1.006,0.795,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,431200,228.45,154.92,249.58,169.26,1.0,0.891,0.813,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,421205,235.59,160.67,257.38,175.53,1.0,0.908,1.172,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,411201,252.63,165.75,276.0,181.08,1.008,1.053,0.827,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,360221,243.15,160.63,265.64,175.49,1.0,1.0,0.739,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,350209,236.02,159.03,257.85,173.74,1.0,0.933,0.93,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,340202,238.47,155.95,260.53,170.38,1.0,1.0,0.382,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,330201,240.24,157.72,262.46,172.31,1.0,1.0,0.517,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,320201,246.28,163.76,269.06,178.91,1.0,1.0,0.978,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,310200,241.06,160.61,263.36,175.46,1.0,0.975,0.854,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,240299,250.36,164.55,273.52,179.77,1.007,1.04,0.803,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,240202,280.12,179.45,306.03,196.05,1.043,1.22,0.853,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,230299,239.88,158.52,262.06,173.18,1.0,0.986,0.643,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,230201,258.45,167.44,282.36,182.92,1.013,1.103,0.688,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,220200,226.28,151.36,247.21,165.36,1.0,0.908,0.461,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,210201,297.72,208.52,325.26,227.81,1.5,1.081,0.592,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,131200,244.52,162.01,267.14,176.99,1.0,1.0,0.844,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,121201,262.23,167.42,286.49,182.91,1.0,1.149,0.561,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,118274,267.93,170.97,292.71,186.79,1.022,1.175,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,118273,261.03,167.62,285.18,183.13,1.014,1.132,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,118272,270.93,172.65,295.99,188.62,1.028,1.191,0.572,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,118271,255.56,165.37,279.2,180.66,1.014,1.093,0.57,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,118218,274.16,175.64,299.52,191.88,1.042,1.194,0.69,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,118217,270.63,173.02,295.66,189.02,1.026,1.183,0.651,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111275,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111270,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111269,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111268,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111267,276.57,174.91,302.16,191.09,1.027,1.232,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111266,272.37,172.61,297.56,188.57,1.017,1.209,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111265,312.3,193.89,341.19,211.83,1.1,1.435,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111264,267.66,171.53,292.42,187.4,1.035,1.165,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111263,266.28,170.89,290.91,186.7,1.034,1.156,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111262,259.77,169.58,283.8,185.27,1.014,1.093,0.892,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111261,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111260,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111259,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111258,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111257,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111256,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111255,255.43,165.24,279.05,180.52,1.014,1.093,0.56,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111254,257.03,166.84,280.81,182.27,1.017,1.093,0.662,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111253,289.39,181.29,316.16,198.06,1.058,1.31,0.47,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111252,307.75,190.66,336.21,208.29,1.088,1.419,0.47,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111251,290.06,181.96,316.89,198.79,1.058,1.31,0.521,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111209,310.47,192.06,339.19,209.82,1.1,1.435,0.42,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,111205,307.42,190.33,335.86,207.94,1.088,1.419,0.445,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31238,  ,Nsl/sins ndsc srg nsl hemrrg,0,246.56,164.05,269.37,179.22,1.0,1.0,1.0,A,2.74,,4.39,,4.39,,1.87,,1.87,0.4,7.53,5.01,7.53,5.01,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1520200,,572.69,,625.66,1.0,0.911,1.033,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1510200,,559.67,,611.44,1.0,0.877,0.913,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1451250,,577.49,,630.9,1.0,0.993,0.518,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1441201,,608.08,,664.33,1.025,1.039,0.849,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1431240,,600.97,,656.56,1.0,1.034,0.898,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1421299,,609.81,,666.22,1.017,1.061,0.796,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1421201,,656.66,,717.4,1.042,1.197,0.894,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1411299,,560.55,,612.41,1.0,0.913,0.65,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1411203,,587.11,,641.41,1.0,1.012,0.656,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1329204,,681.72,,744.78,1.065,1.195,1.462,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1328299,,572.85,,625.84,1.0,0.949,0.732,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1320203,,646.02,,705.78,1.046,1.106,1.269,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1320202,,697.9,,762.46,1.065,1.2,1.911,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1320201,,680.42,,743.35,1.065,1.166,1.656,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1310200,,632.87,,691.41,1.022,1.091,1.207,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1250299,,573.38,,626.41,1.0,0.927,0.925,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1250201,,622.36,,679.92,1.024,1.053,1.177,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1240299,,638.22,,697.26,1.042,1.106,1.069,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1240201,,661.08,,722.23,1.064,1.172,1.032,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1230299,,602.21,,657.91,1.012,1.016,0.973,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31239,  ,Nsl/sinus endoscopy surg dcr,1230201,,632.19,,690.67,1.02,1.078,1.309,A,9.04,,8.13,,8.13,,8.13,,8.13,1.01,18.18,18.18,18.18,18.18,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
